date,route,fare_class,tickets_sold,price,revenue
2024-11-08,BLR-HYD,Premium,123,6796,835908
2024-11-08,BLR-HYD,Business,198,18772,3716856
2024-11-09,DEL-BOM,Economy,72,4247,305784
2024-11-09,DEL-BOM,Premium,31,7158,221898
2024-11-09,DEL-BOM,Business,190,11210,2129900
2024-11-09,DEL-BLR,Economy,22,4308,94776
2024-11-09,DEL-BLR,Premium,126,6497,818622
2024-11-09,DEL-BLR,Business,170,17413,2960210
2024-11-09,BOM-BLR,Economy,66,5452,359832
2024-11-09,BOM-BLR,Premium,168,6256,1051008
2024-11-09,BOM-BLR,Business,70,10594,741580
2024-11-09,DEL-HYD,Economy,69,3635,250815
2024-11-09,DEL-HYD,Premium,25,7141,178525
2024-11-09,DEL-HYD,Business,26,19856,516256
2024-11-09,BLR-HYD,Economy,160,5730,916800
2024-11-09,BLR-HYD,Premium,150,6528,979200
2024-11-09,BLR-HYD,Business,120,18117,2174040
2024-11-10,DEL-BOM,Economy,48,3101,148848
2024-11-10,DEL-BOM,Premium,121,6615,800415
2024-11-10,DEL-BOM,Business,183,19508,3569964
2024-11-10,DEL-BLR,Economy,55,3260,179300
2024-11-10,DEL-BLR,Premium,68,6378,433704
2024-11-10,DEL-BLR,Business,137,11007,1507959
2024-11-10,BOM-BLR,Economy,164,3109,509876
2024-11-10,BOM-BLR,Premium,60,9243,554580
2024-11-10,BOM-BLR,Business,69,10958,756102
2024-11-10,DEL-HYD,Economy,170,5668,963560
2024-11-10,DEL-HYD,Premium,114,8603,980742
2024-11-10,DEL-HYD,Business,175,19906,3483550
2024-11-10,BLR-HYD,Economy,79,5045,398555
2024-11-10,BLR-HYD,Premium,34,8632,293488
2024-11-10,BLR-HYD,Business,162,10112,1638144
2024-11-11,DEL-BOM,Economy,148,4926,729048
2024-11-11,DEL-BOM,Premium,37,7839,290043
2024-11-11,DEL-BOM,Business,26,12154,316004
2024-11-11,DEL-BLR,Economy,82,4381,359242
2024-11-11,DEL-BLR,Premium,190,6858,1303020
2024-11-11,DEL-BLR,Business,165,13191,2176515
2024-11-11,BOM-BLR,Economy,80,4561,364880
2024-11-11,BOM-BLR,Premium,59,8675,511825
2024-11-11,BOM-BLR,Business,40,18066,722640
2024-11-11,DEL-HYD,Economy,50,3246,162300
2024-11-11,DEL-HYD,Premium,180,8523,1534140
2024-11-11,DEL-HYD,Business,62,13520,838240
2024-11-11,BLR-HYD,Economy,95,3400,323000
2024-11-11,BLR-HYD,Premium,99,6097,603603
2024-11-11,BLR-HYD,Business,47,18464,867808
2024-11-12,DEL-BOM,Economy,77,4150,319550
2024-11-12,DEL-BOM,Premium,107,7616,814912
2024-11-12,DEL-BOM,Business,74,12671,937654
2024-11-12,DEL-BLR,Economy,142,5545,787390
2024-11-12,DEL-BLR,Premium,84,6514,547176
2024-11-12,DEL-BLR,Business,199,11828,2353772
2024-11-12,BOM-BLR,Economy,34,5765,196010
2024-11-12,BOM-BLR,Premium,139,9883,1373737
2024-11-12,BOM-BLR,Business,152,19848,3016896
2024-11-12,DEL-HYD,Economy,109,4343,473387
2024-11-12,DEL-HYD,Premium,108,8123,877284
2024-11-12,DEL-HYD,Business,29,16626,482154
2024-11-12,BLR-HYD,Economy,79,5666,447614
2024-11-12,BLR-HYD,Premium,162,9886,1601532
2024-11-12,BLR-HYD,Business,152,14545,2210840
2024-11-13,DEL-BOM,Economy,81,3043,246483
2024-11-13,DEL-BOM,Premium,103,9930,1022790
2024-11-13,DEL-BOM,Business,108,11691,1262628
2024-11-13,DEL-BLR,Economy,197,4855,956435
2024-11-13,DEL-BLR,Premium,75,6437,482775
2024-11-13,DEL-BLR,Business,189,18677,3529953
2024-11-13,BOM-BLR,Economy,66,5507,363462
2024-11-13,BOM-BLR,Premium,121,9086,1099406
2024-11-13,BOM-BLR,Business,70,19851,1389570
2024-11-13,DEL-HYD,Economy,96,4927,472992
2024-11-13,DEL-HYD,Premium,89,8155,725795
2024-11-13,DEL-HYD,Business,154,18598,2864092
2024-11-13,BLR-HYD,Economy,71,3101,220171
2024-11-13,BLR-HYD,Premium,165,6813,1124145
2024-11-13,BLR-HYD,Business,138,13262,1830156
2024-11-14,DEL-BOM,Economy,22,5989,131758
2024-11-14,DEL-BOM,Premium,130,7280,946400
2024-11-14,DEL-BOM,Business,41,15615,640215
2024-11-14,DEL-BLR,Economy,192,5783,1110336
2024-11-14,DEL-BLR,Premium,23,9184,211232
2024-11-14,DEL-BLR,Business,50,13091,654550
2024-11-14,BOM-BLR,Economy,73,4274,312002
2024-11-14,BOM-BLR,Premium,172,9478,1630216
2024-11-14,BOM-BLR,Business,76,17147,1303172
2024-11-14,DEL-HYD,Economy,182,4737,862134
2024-11-14,DEL-HYD,Premium,33,6032,199056
2024-11-14,DEL-HYD,Business,20,14073,281460
2024-11-14,BLR-HYD,Economy,23,5636,129628
2024-11-14,BLR-HYD,Premium,156,9791,1527396
2024-11-14,BLR-HYD,Business,167,12297,2053599
2024-11-15,DEL-BOM,Economy,41,3111,127551
2024-11-15,DEL-BOM,Premium,195,6968,1358760
2024-11-15,DEL-BOM,Business,86,13307,1144402
2024-11-15,DEL-BLR,Economy,40,5600,224000
2024-11-15,DEL-BLR,Premium,38,9887,375706
2024-11-15,DEL-BLR,Business,82,11054,906428
2024-11-15,BOM-BLR,Economy,93,5154,479322
2024-11-15,BOM-BLR,Premium,39,7621,297219
2024-11-15,BOM-BLR,Business,83,18000,1494000
2024-11-15,DEL-HYD,Economy,74,3585,265290
2024-11-15,DEL-HYD,Premium,185,9568,1770080
2024-11-15,DEL-HYD,Business,164,13556,2223184
2024-11-15,BLR-HYD,Economy,71,5193,368703
2024-11-15,BLR-HYD,Premium,23,6842,157366
2024-11-15,BLR-HYD,Business,49,19092,935508
2024-11-16,DEL-BOM,Economy,95,5494,521930
2024-11-16,DEL-BOM,Premium,108,8981,969948
2024-11-16,DEL-BOM,Business,147,16716,2457252
2024-11-16,DEL-BLR,Economy,142,5626,798892
2024-11-16,DEL-BLR,Premium,102,7390,753780
2024-11-16,DEL-BLR,Business,58,16932,982056
2024-11-16,BOM-BLR,Economy,188,5863,1102244
2024-11-16,BOM-BLR,Premium,55,7919,435545
2024-11-16,BOM-BLR,Business,168,19349,3250632
2024-11-16,DEL-HYD,Economy,190,4438,843220
2024-11-16,DEL-HYD,Premium,176,9024,1588224
2024-11-16,DEL-HYD,Business,107,11251,1203857
2024-11-16,BLR-HYD,Economy,50,4326,216300
2024-11-16,BLR-HYD,Premium,125,6605,825625
2024-11-16,BLR-HYD,Business,71,14443,1025453
2024-11-17,DEL-BOM,Economy,162,4357,705834
2024-11-17,DEL-BOM,Premium,161,7585,1221185
2024-11-17,DEL-BOM,Business,73,15965,1165445
2024-11-17,DEL-BLR,Economy,97,4043,392171
2024-11-17,DEL-BLR,Premium,118,7212,851016
2024-11-17,DEL-BLR,Business,21,10535,221235
2024-11-17,BOM-BLR,Economy,176,5627,990352
2024-11-17,BOM-BLR,Premium,68,9900,673200
2024-11-17,BOM-BLR,Business,121,12246,1481766
2024-11-17,DEL-HYD,Economy,64,3076,196864
2024-11-17,DEL-HYD,Premium,33,6505,214665
2024-11-17,DEL-HYD,Business,43,12185,523955
2024-11-17,BLR-HYD,Economy,32,5659,181088
2024-11-17,BLR-HYD,Premium,118,7854,926772
2024-11-17,BLR-HYD,Business,118,17496,2064528
2024-11-18,DEL-BOM,Economy,66,5896,389136
2024-11-18,DEL-BOM,Premium,71,9790,695090
2024-11-18,DEL-BOM,Business,42,13325,559650
2024-11-18,DEL-BLR,Economy,83,4241,352003
2024-11-18,DEL-BLR,Premium,181,8628,1561668
2024-11-18,DEL-BLR,Business,87,17148,1491876
2024-11-18,BOM-BLR,Economy,166,3106,515596
2024-11-18,BOM-BLR,Premium,122,8624,1052128
2024-11-18,BOM-BLR,Business,131,17649,2312019
2024-11-18,DEL-HYD,Economy,140,4023,563220
2024-11-18,DEL-HYD,Premium,107,8883,950481
2024-11-18,DEL-HYD,Business,120,15413,1849560
2024-11-18,BLR-HYD,Economy,157,4845,760665
2024-11-18,BLR-HYD,Premium,153,7925,1212525
2024-11-18,BLR-HYD,Business,131,18198,2383938
2024-11-19,DEL-BOM,Economy,70,3825,267750
2024-11-19,DEL-BOM,Premium,128,7627,976256
2024-11-19,DEL-BOM,Business,165,18906,3119490
2024-11-19,DEL-BLR,Economy,160,5162,825920
2024-11-19,DEL-BLR,Premium,76,7180,545680
2024-11-19,DEL-BLR,Business,152,19910,3026320
2024-11-19,BOM-BLR,Economy,96,4860,466560
2024-11-19,BOM-BLR,Premium,57,6533,372381
2024-11-19,BOM-BLR,Business,187,11244,2102628
2024-11-19,DEL-HYD,Economy,73,4200,306600
2024-11-19,DEL-HYD,Premium,161,7933,1277213
2024-11-19,DEL-HYD,Business,92,16827,1548084
2024-11-19,BLR-HYD,Economy,144,4088,588672
2024-11-19,BLR-HYD,Premium,34,8512,289408
2024-11-19,BLR-HYD,Business,56,11648,652288
2024-11-20,DEL-BOM,Economy,185,5816,1075960
2024-11-20,DEL-BOM,Premium,137,9434,1292458
2024-11-20,DEL-BOM,Business,33,19754,651882
2024-11-20,DEL-BLR,Economy,108,5952,642816
2024-11-20,DEL-BLR,Premium,157,6241,979837
2024-11-20,DEL-BLR,Business,25,15129,378225
2024-11-20,BOM-BLR,Economy,157,3753,589221
2024-11-20,BOM-BLR,Premium,175,8834,1545950
2024-11-20,BOM-BLR,Business,87,15253,1327011
2024-11-20,DEL-HYD,Economy,72,4889,352008
2024-11-20,DEL-HYD,Premium,28,8337,233436
2024-11-20,DEL-HYD,Business,107,16878,1805946
2024-11-20,BLR-HYD,Economy,196,3456,677376
2024-11-20,BLR-HYD,Premium,65,9965,647725
2024-11-20,BLR-HYD,Business,85,11146,947410
2024-11-21,DEL-BOM,Economy,144,3111,447984
2024-11-21,DEL-BOM,Premium,110,8439,928290
2024-11-21,DEL-BOM,Business,115,13598,1563770
2024-11-21,DEL-BLR,Economy,197,3951,778347
2024-11-21,DEL-BLR,Premium,28,6109,171052
2024-11-21,DEL-BLR,Business,50,10098,504900
2024-11-21,BOM-BLR,Economy,102,3810,388620
2024-11-21,BOM-BLR,Premium,159,7821,1243539
2024-11-21,BOM-BLR,Business,51,15578,794478
2024-11-21,DEL-HYD,Economy,93,5865,545445
2024-11-21,DEL-HYD,Premium,48,9066,435168
2024-11-21,DEL-HYD,Business,109,13731,1496679
2024-11-21,BLR-HYD,Economy,97,4388,425636
2024-11-21,BLR-HYD,Premium,67,6791,454997
2024-11-21,BLR-HYD,Business,181,18935,3427235
2024-11-22,DEL-BOM,Economy,22,5431,119482
2024-11-22,DEL-BOM,Premium,77,9452,727804
2024-11-22,DEL-BOM,Business,132,16775,2214300
2024-11-22,DEL-BLR,Economy,99,4065,402435
2024-11-22,DEL-BLR,Premium,76,7335,557460
2024-11-22,DEL-BLR,Business,105,15294,1605870
2024-11-22,BOM-BLR,Economy,73,4325,315725
2024-11-22,BOM-BLR,Premium,190,6995,1329050
2024-11-22,BOM-BLR,Business,143,13156,1881308
2024-11-22,DEL-HYD,Economy,23,4655,107065
2024-11-22,DEL-HYD,Premium,156,6440,1004640
2024-11-22,DEL-HYD,Business,165,15112,2493480
2024-11-22,BLR-HYD,Economy,61,3808,232288
2024-11-22,BLR-HYD,Premium,61,9493,579073
2024-11-22,BLR-HYD,Business,69,19671,1357299
2024-11-23,DEL-BOM,Economy,98,3300,323400
2024-11-23,DEL-BOM,Premium,125,9776,1222000
2024-11-23,DEL-BOM,Business,141,11705,1650405
2024-11-23,DEL-BLR,Economy,25,4220,105500
2024-11-23,DEL-BLR,Premium,92,7191,661572
2024-11-23,DEL-BLR,Business,32,15168,485376
2024-11-23,BOM-BLR,Economy,119,5897,701743
2024-11-23,BOM-BLR,Premium,85,8906,757010
2024-11-23,BOM-BLR,Business,72,13742,989424
2024-11-23,DEL-HYD,Economy,34,3120,106080
2024-11-23,DEL-HYD,Premium,154,9185,1414490
2024-11-23,DEL-HYD,Business,192,12049,2313408
2024-11-23,BLR-HYD,Economy,87,4663,405681
2024-11-23,BLR-HYD,Premium,131,6505,852155
2024-11-23,BLR-HYD,Business,195,13513,2635035
2024-11-24,DEL-BOM,Economy,55,3513,193215
2024-11-24,DEL-BOM,Premium,37,9335,345395
2024-11-24,DEL-BOM,Business,164,11372,1865008
2024-11-24,DEL-BLR,Economy,174,4444,773256
2024-11-24,DEL-BLR,Premium,37,9945,367965
2024-11-24,DEL-BLR,Business,121,13088,1583648
2024-11-24,BOM-BLR,Economy,160,4331,692960
2024-11-24,BOM-BLR,Premium,83,6449,535267
2024-11-24,BOM-BLR,Business,106,16079,1704374
2024-11-24,DEL-HYD,Economy,180,3392,610560
2024-11-24,DEL-HYD,Premium,69,7318,504942
2024-11-24,DEL-HYD,Business,157,19182,3011574
2024-11-24,BLR-HYD,Economy,34,3027,102918
2024-11-24,BLR-HYD,Premium,117,7360,861120
2024-11-24,BLR-HYD,Business,198,11305,2238390
2024-11-25,DEL-BOM,Economy,183,3452,631716
2024-11-25,DEL-BOM,Premium,25,7793,194825
2024-11-25,DEL-BOM,Business,142,17848,2534416
2024-11-25,DEL-BLR,Economy,198,5548,1098504
2024-11-25,DEL-BLR,Premium,88,6058,533104
2024-11-25,DEL-BLR,Business,136,14313,1946568
2024-11-25,BOM-BLR,Economy,34,4837,164458
2024-11-25,BOM-BLR,Premium,169,7671,1296399
2024-11-25,BOM-BLR,Business,169,11836,2000284
2024-11-25,DEL-HYD,Economy,110,4905,539550
2024-11-25,DEL-HYD,Premium,92,9618,884856
2024-11-25,DEL-HYD,Business,152,17101,2599352
2024-11-25,BLR-HYD,Economy,51,3647,185997
2024-11-25,BLR-HYD,Premium,104,8190,851760
2024-11-25,BLR-HYD,Business,63,18219,1147797
2024-11-26,DEL-BOM,Economy,186,5538,1030068
2024-11-26,DEL-BOM,Premium,37,9653,357161
2024-11-26,DEL-BOM,Business,158,14999,2369842
2024-11-26,DEL-BLR,Economy,54,3836,207144
2024-11-26,DEL-BLR,Premium,168,7431,1248408
2024-11-26,DEL-BLR,Business,181,18396,3329676
2024-11-26,BOM-BLR,Economy,178,4176,743328
2024-11-26,BOM-BLR,Premium,43,9736,418648
2024-11-26,BOM-BLR,Business,101,19282,1947482
2024-11-26,DEL-HYD,Economy,91,4839,440349
2024-11-26,DEL-HYD,Premium,89,6066,539874
2024-11-26,DEL-HYD,Business,191,19005,3629955
2024-11-26,BLR-HYD,Economy,166,5239,869674
2024-11-26,BLR-HYD,Premium,129,8993,1160097
2024-11-26,BLR-HYD,Business,60,10771,646260
2024-11-27,DEL-BOM,Economy,108,4669,504252
2024-11-27,DEL-BOM,Premium,40,7151,286040
2024-11-27,DEL-BOM,Business,124,16303,2021572
2024-11-27,DEL-BLR,Economy,129,5972,770388
2024-11-27,DEL-BLR,Premium,46,6422,295412
2024-11-27,DEL-BLR,Business,110,13805,1518550
2024-11-27,BOM-BLR,Economy,174,3097,538878
2024-11-27,BOM-BLR,Premium,60,7051,423060
2024-11-27,BOM-BLR,Business,87,15577,1355199
2024-11-27,DEL-HYD,Economy,121,5223,631983
2024-11-27,DEL-HYD,Premium,186,8034,1494324
2024-11-27,DEL-HYD,Business,143,17485,2500355
2024-11-27,BLR-HYD,Economy,160,3739,598240
2024-11-27,BLR-HYD,Premium,136,9460,1286560
2024-11-27,BLR-HYD,Business,165,17444,2878260
2024-11-28,DEL-BOM,Economy,69,3505,241845
2024-11-28,DEL-BOM,Premium,134,7720,1034480
2024-11-28,DEL-BOM,Business,184,12066,2220144
2024-11-28,DEL-BLR,Economy,65,3450,224250
2024-11-28,DEL-BLR,Premium,164,6736,1104704
2024-11-28,DEL-BLR,Business,169,15435,2608515
2024-11-28,BOM-BLR,Economy,128,5002,640256
2024-11-28,BOM-BLR,Premium,139,8515,1183585
2024-11-28,BOM-BLR,Business,104,10116,1052064
2024-11-28,DEL-HYD,Economy,173,5411,936103
2024-11-28,DEL-HYD,Premium,164,7798,1278872
2024-11-28,DEL-HYD,Business,167,11586,1934862
2024-11-28,BLR-HYD,Economy,94,5703,536082
2024-11-28,BLR-HYD,Premium,95,9879,938505
2024-11-28,BLR-HYD,Business,149,15527,2313523
2024-11-29,DEL-BOM,Economy,112,4518,506016
2024-11-29,DEL-BOM,Premium,21,7320,153720
2024-11-29,DEL-BOM,Business,42,14930,627060
2024-11-29,DEL-BLR,Economy,81,3907,316467
2024-11-29,DEL-BLR,Premium,188,9189,1727532
2024-11-29,DEL-BLR,Business,94,19308,1814952
2024-11-29,BOM-BLR,Economy,29,3860,111940
2024-11-29,BOM-BLR,Premium,155,9685,1501175
2024-11-29,BOM-BLR,Business,102,17310,1765620
2024-11-29,DEL-HYD,Economy,50,5324,266200
2024-11-29,DEL-HYD,Premium,54,8703,469962
2024-11-29,DEL-HYD,Business,64,18148,1161472
2024-11-29,BLR-HYD,Economy,31,3475,107725
2024-11-29,BLR-HYD,Premium,52,6999,363948
2024-11-29,BLR-HYD,Business,40,15557,622280
2024-11-30,DEL-BOM,Economy,186,4256,791616
2024-11-30,DEL-BOM,Premium,173,8694,1504062
2024-11-30,DEL-BOM,Business,107,16895,1807765
2024-11-30,DEL-BLR,Economy,95,5990,569050
2024-11-30,DEL-BLR,Premium,195,9795,1910025
2024-11-30,DEL-BLR,Business,126,11162,1406412
2024-11-30,BOM-BLR,Economy,176,3846,676896
2024-11-30,BOM-BLR,Premium,34,9283,315622
2024-11-30,BOM-BLR,Business,21,18210,382410
2024-11-30,DEL-HYD,Economy,68,3471,236028
2024-11-30,DEL-HYD,Premium,115,6944,798560
2024-11-30,DEL-HYD,Business,195,16172,3153540
2024-11-30,BLR-HYD,Economy,176,3825,673200
2024-11-30,BLR-HYD,Premium,46,7542,346932
2024-11-30,BLR-HYD,Business,128,17354,2221312
2024-12-01,DEL-BOM,Economy,191,5529,1056039
2024-12-01,DEL-BOM,Premium,92,7892,726064
2024-12-01,DEL-BOM,Business,154,15617,2405018
2024-12-01,DEL-BLR,Economy,191,5133,980403
2024-12-01,DEL-BLR,Premium,175,9981,1746675
2024-12-01,DEL-BLR,Business,94,15921,1496574
2024-12-01,BOM-BLR,Economy,166,3294,546804
2024-12-01,BOM-BLR,Premium,152,9449,1436248
2024-12-01,BOM-BLR,Business,131,19678,2577818
2024-12-01,DEL-HYD,Economy,76,3768,286368
2024-12-01,DEL-HYD,Premium,81,8381,678861
2024-12-01,DEL-HYD,Business,178,14356,2555368
2024-12-01,BLR-HYD,Economy,50,4316,215800
2024-12-01,BLR-HYD,Premium,158,9525,1504950
2024-12-01,BLR-HYD,Business,59,18654,1100586
2024-12-02,DEL-BOM,Economy,106,3584,379904
2024-12-02,DEL-BOM,Premium,35,9309,325815
2024-12-02,DEL-BOM,Business,135,12106,1634310
2024-12-02,DEL-BLR,Economy,121,3703,448063
2024-12-02,DEL-BLR,Premium,199,8906,1772294
2024-12-02,DEL-BLR,Business,77,12348,950796
2024-12-02,BOM-BLR,Economy,119,5147,612493
2024-12-02,BOM-BLR,Premium,178,7935,1412430
2024-12-02,BOM-BLR,Business,65,18764,1219660
2024-12-02,DEL-HYD,Economy,65,3178,206570
2024-12-02,DEL-HYD,Premium,100,9241,924100
2024-12-02,DEL-HYD,Business,137,14142,1937454
2024-12-02,BLR-HYD,Economy,177,3407,603039
2024-12-02,BLR-HYD,Premium,181,7502,1357862
2024-12-02,BLR-HYD,Business,32,14358,459456
2024-12-03,DEL-BOM,Economy,189,5213,985257
2024-12-03,DEL-BOM,Premium,160,6795,1087200
2024-12-03,DEL-BOM,Business,117,13570,1587690
2024-12-03,DEL-BLR,Economy,20,3042,60840
2024-12-03,DEL-BLR,Premium,114,7789,887946
2024-12-03,DEL-BLR,Business,70,12134,849380
2024-12-03,BOM-BLR,Economy,72,5536,398592
2024-12-03,BOM-BLR,Premium,108,6517,703836
2024-12-03,BOM-BLR,Business,59,16278,960402
2024-12-03,DEL-HYD,Economy,32,3003,96096
2024-12-03,DEL-HYD,Premium,22,9136,200992
2024-12-03,DEL-HYD,Business,126,15392,1939392
2024-12-03,BLR-HYD,Economy,53,3802,201506
2024-12-03,BLR-HYD,Premium,171,7169,1225899
2024-12-03,BLR-HYD,Business,122,19174,2339228
2024-12-04,DEL-BOM,Economy,108,4434,478872
2024-12-04,DEL-BOM,Premium,78,6222,485316
2024-12-04,DEL-BOM,Business,76,17279,1313204
2024-12-04,DEL-BLR,Economy,34,3411,115974
2024-12-04,DEL-BLR,Premium,137,9697,1328489
2024-12-04,DEL-BLR,Business,31,19549,606019
2024-12-04,BOM-BLR,Economy,72,4391,316152
2024-12-04,BOM-BLR,Premium,61,9759,595299
2024-12-04,BOM-BLR,Business,102,10399,1060698
2024-12-04,DEL-HYD,Economy,50,5233,261650
2024-12-04,DEL-HYD,Premium,157,6236,979052
2024-12-04,DEL-HYD,Business,66,16051,1059366
2024-12-04,BLR-HYD,Economy,28,3419,95732
2024-12-04,BLR-HYD,Premium,168,9950,1671600
2024-12-04,BLR-HYD,Business,143,19442,2780206
2024-12-05,DEL-BOM,Economy,137,5459,747883
2024-12-05,DEL-BOM,Premium,50,6726,336300
2024-12-05,DEL-BOM,Business,188,15999,3007812
2024-12-05,DEL-BLR,Economy,46,5520,253920
2024-12-05,DEL-BLR,Premium,107,8507,910249
2024-12-05,DEL-BLR,Business,51,11094,565794
2024-12-05,BOM-BLR,Economy,147,4220,620340
2024-12-05,BOM-BLR,Premium,131,7458,976998
2024-12-05,BOM-BLR,Business,130,11354,1476020
2024-12-05,DEL-HYD,Economy,93,4144,385392
2024-12-05,DEL-HYD,Premium,60,8848,530880
2024-12-05,DEL-HYD,Business,53,16930,897290
2024-12-05,BLR-HYD,Economy,190,4732,899080
2024-12-05,BLR-HYD,Premium,29,9706,281474
2024-12-05,BLR-HYD,Business,123,14868,1828764
2024-12-06,DEL-BOM,Economy,77,4151,319627
2024-12-06,DEL-BOM,Premium,105,8190,859950
2024-12-06,DEL-BOM,Business,148,19524,2889552
2024-12-06,DEL-BLR,Economy,71,5048,358408
2024-12-06,DEL-BLR,Premium,147,8018,1178646
2024-12-06,DEL-BLR,Business,63,11438,720594
2024-12-06,BOM-BLR,Economy,27,5052,136404
2024-12-06,BOM-BLR,Premium,36,8312,299232
2024-12-06,BOM-BLR,Business,97,11244,1090668
2024-12-06,DEL-HYD,Economy,132,5394,712008
2024-12-06,DEL-HYD,Premium,183,6416,1174128
2024-12-06,DEL-HYD,Business,158,15009,2371422
2024-12-06,BLR-HYD,Economy,66,5024,331584
2024-12-06,BLR-HYD,Premium,69,6412,442428
2024-12-06,BLR-HYD,Business,109,14353,1564477
2024-12-07,DEL-BOM,Economy,172,4279,735988
2024-12-07,DEL-BOM,Premium,21,8237,172977
2024-12-07,DEL-BOM,Business,192,12675,2433600
2024-12-07,DEL-BLR,Economy,68,4250,289000
2024-12-07,DEL-BLR,Premium,151,6637,1002187
2024-12-07,DEL-BLR,Business,72,14757,1062504
2024-12-07,BOM-BLR,Economy,158,5465,863470
2024-12-07,BOM-BLR,Premium,133,8697,1156701
2024-12-07,BOM-BLR,Business,67,19835,1328945
2024-12-07,DEL-HYD,Economy,47,5718,268746
2024-12-07,DEL-HYD,Premium,141,6271,884211
2024-12-07,DEL-HYD,Business,57,15985,911145
2024-12-07,BLR-HYD,Economy,134,5282,707788
2024-12-07,BLR-HYD,Premium,163,7105,1158115
2024-12-07,BLR-HYD,Business,78,15985,1246830
2024-12-08,DEL-BOM,Economy,158,4804,759032
2024-12-08,DEL-BOM,Premium,37,8700,321900
2024-12-08,DEL-BOM,Business,69,11258,776802
2024-12-08,DEL-BLR,Economy,50,5866,293300
2024-12-08,DEL-BLR,Premium,52,6126,318552
2024-12-08,DEL-BLR,Business,60,14392,863520
2024-12-08,BOM-BLR,Economy,104,3041,316264
2024-12-08,BOM-BLR,Premium,172,6947,1194884
2024-12-08,BOM-BLR,Business,179,19923,3566217
2024-12-08,DEL-HYD,Economy,162,4842,784404
2024-12-08,DEL-HYD,Premium,88,9490,835120
2024-12-08,DEL-HYD,Business,181,14328,2593368
2024-12-08,BLR-HYD,Economy,134,3921,525414
2024-12-08,BLR-HYD,Premium,130,7596,987480
2024-12-08,BLR-HYD,Business,97,10724,1040228
2024-12-09,DEL-BOM,Economy,67,3711,248637
2024-12-09,DEL-BOM,Premium,53,7158,379374
2024-12-09,DEL-BOM,Business,66,18116,1195656
2024-12-09,DEL-BLR,Economy,111,3933,436563
2024-12-09,DEL-BLR,Premium,119,8754,1041726
2024-12-09,DEL-BLR,Business,108,16773,1811484
2024-12-09,BOM-BLR,Economy,78,5242,408876
2024-12-09,BOM-BLR,Premium,59,8144,480496
2024-12-09,BOM-BLR,Business,106,19931,2112686
2024-12-09,DEL-HYD,Economy,165,3660,603900
2024-12-09,DEL-HYD,Premium,148,8725,1291300
2024-12-09,DEL-HYD,Business,189,15642,2956338
2024-12-09,BLR-HYD,Economy,90,3670,330300
2024-12-09,BLR-HYD,Premium,49,6429,315021
2024-12-09,BLR-HYD,Business,88,11746,1033648
2024-12-10,DEL-BOM,Economy,185,5620,1039700
2024-12-10,DEL-BOM,Premium,132,9906,1307592
2024-12-10,DEL-BOM,Business,180,12500,2250000
2024-12-10,DEL-BLR,Economy,140,3850,539000
2024-12-10,DEL-BLR,Premium,76,6768,514368
2024-12-10,DEL-BLR,Business,88,13873,1220824
2024-12-10,BOM-BLR,Economy,120,4120,494400
2024-12-10,BOM-BLR,Premium,48,8712,418176
2024-12-10,BOM-BLR,Business,142,16030,2276260
2024-12-10,DEL-HYD,Economy,23,5796,133308
2024-12-10,DEL-HYD,Premium,130,9576,1244880
2024-12-10,DEL-HYD,Business,64,14373,919872
2024-12-10,BLR-HYD,Economy,152,3749,569848
2024-12-10,BLR-HYD,Premium,36,8609,309924
2024-12-10,BLR-HYD,Business,137,16203,2219811
2024-12-11,DEL-BOM,Economy,144,3466,499104
2024-12-11,DEL-BOM,Premium,187,7210,1348270
2024-12-11,DEL-BOM,Business,107,11846,1267522
2024-12-11,DEL-BLR,Economy,83,5496,456168
2024-12-11,DEL-BLR,Premium,187,8177,1529099
2024-12-11,DEL-BLR,Business,168,11744,1972992
2024-12-11,BOM-BLR,Economy,130,5995,779350
2024-12-11,BOM-BLR,Premium,118,9282,1095276
2024-12-11,BOM-BLR,Business,103,14779,1522237
2024-12-11,DEL-HYD,Economy,176,5627,990352
2024-12-11,DEL-HYD,Premium,116,7627,884732
2024-12-11,DEL-HYD,Business,69,19127,1319763
2024-12-11,BLR-HYD,Economy,65,4714,306410
2024-12-11,BLR-HYD,Premium,83,9547,792401
2024-12-11,BLR-HYD,Business,97,12305,1193585
2024-12-12,DEL-BOM,Economy,195,3389,660855
2024-12-12,DEL-BOM,Premium,150,6682,1002300
2024-12-12,DEL-BOM,Business,33,10027,330891
2024-12-12,DEL-BLR,Economy,168,5327,894936
2024-12-12,DEL-BLR,Premium,169,7068,1194492
2024-12-12,DEL-BLR,Business,158,19514,3083212
2024-12-12,BOM-BLR,Economy,178,4647,827166
2024-12-12,BOM-BLR,Premium,119,9801,1166319
2024-12-12,BOM-BLR,Business,34,10899,370566
2024-12-12,DEL-HYD,Economy,169,4744,801736
2024-12-12,DEL-HYD,Premium,97,8375,812375
2024-12-12,DEL-HYD,Business,109,18149,1978241
2024-12-12,BLR-HYD,Economy,99,3605,356895
2024-12-12,BLR-HYD,Premium,171,9205,1574055
2024-12-12,BLR-HYD,Business,153,14901,2279853
2024-12-13,DEL-BOM,Economy,102,3948,402696
2024-12-13,DEL-BOM,Premium,75,9250,693750
2024-12-13,DEL-BOM,Business,151,11096,1675496
2024-12-13,DEL-BLR,Economy,34,5401,183634
